Claart,Fecfac,Cant,Clacli,Clatipcli
01VAR38K,21/05/21,150.0,MRSZI0105,0
01CEMBIG,21/05/21,2.0,MRSZI00117,0
02CINJ,24/05/21,1.0,SAGJ740,0
02COMST21,24/05/21,6.0,SAGJ740,0
01CEMCAZ50,24/05/21,20.0,MRS1698,0
06POLH2,24/05/21,300.0,MRSZI118,0
GTRAS,24/05/21,1.0,MRSZI118,0
06CLA212,24/05/21,2.0,GIFE88,1
06CLA4,24/05/21,0.94,GIFE88,1
01CEMCAZ50,24/05/21,20.0,GVR99,0
01MALSOL6,24/05/21,6.0,GVR99,0
01CEMCAZ50,24/05/21,3.5,OCP100,3
01CEMCAZ50,24/05/21,4.5,OCP100,3
01ALREC,25/05/21,54.8,OCP100,3
01VAR38,25/05/21,150.0,OCP100,3
01ARM1543,25/05/21,1.0,GVR99,0
01ARM204,25/05/21,11.0,GVR99,0
01CEMCAZ50,25/05/21,20.0,EAPJ90,0
06SIWKMET,25/05/21,2.0,MRSZI00170,0
03LPC122549,25/05/21,4.0,MRSZI00170,0
03PHP3T,25/05/21,6.0,MRSZI00170,0
03PU366T,25/05/21,3.0,MRSZI00170,0
06ARAPLAMC,25/05/21,200.0,MRSZI00170,0
06PIJ141PLAM,25/05/21,200.0,MRSZI00170,0
01CEMCAZ50,25/05/21,5.0,EAPJ90,0
06CLA212,25/05/21,3.0,MRSZI112,0
06CLA4,25/05/21,2.0,MRSZI112,0
06CLAC212,25/05/21,2.0,MRSZI112,0
01CEMCAZ50,26/05/21,20.0,MRS1698,0
01CAL,26/05/21,5.0,MRS1698,0
06LPC2102446,26/05/21,0.5,LOCA83,14
01BLO15,26/05/21,1200.0,MRSZI0101,0
01BLO15,26/05/21,1200.0,MRSZI0101,0
01BLO15,27/05/21,200.0,MRSZI0101,0
01CEMCAZ50,28/05/21,10.0,GVR99,0
06CLA212,28/05/21,2.0,GVR99,0
01CEMCAZ50,28/05/21,60.0,MRSZI00119,0
01BAB1030,28/05/21,30.0,MRSZI112,0
01CAL,29/05/21,8.0,GARM74,0
01CEMCAZ50,29/05/21,17.0,GARM74,0
01VAR38,31/05/21,250.0,OCP100,3
03LAPR101266,31/05/21,4.0,EEC18,0
01YEM,31/05/21,7.0,HESC73,0
01CAL,31/05/21,20.0,GVR99,0
01CEMCAZ50,31/05/21,10.0,GVR99,0
01VAR38,31/05/21,10.0,GVR99,0
05TUBPVCN4,31/05/21,18.0,GVR99,0
03LAMGT305,31/05/21,16.0,MRS1313,0
01ALREC,01/06/21,25.0,ROCM72,0
01CEMCAZ50,01/06/21,5.0,CUCI98,0
01BAB1030,02/06/21,400.0,ROCM72,0
06CLA4,02/06/21,1.5,MRS2043,0
06CLAC212,02/06/21,2.0,MRS2043,0
06CODP3,02/06/21,12.0,MRS2043,0
08BICCH8,02/06/21,5.0,MRS2043,0
08CAJO,02/06/21,8.0,MRS2043,0
08POL1234,02/06/21,30.0,MRS2043,0
01ALREC,02/06/21,10.0,MRS2043,0
01CEMCAZ50,02/06/21,1.0,MRS2043,0
06CLA212,02/06/21,5.0,MRS2043,0
01CAL,02/06/21,5.0,MRS1698,0
01ALREC,02/06/21,45.23,OCP100,3
01CAL,02/06/21,5.0,GARM74,0
01CEMCAZ50,02/06/21,10.0,GARM74,0
01CAL,03/06/21,5.0,MRSZI112,0
01CEMCAZ50,03/06/21,5.0,MRSZI112,0
01ALREC,03/06/21,30.0,MRSZI0105,0
06CLA212,03/06/21,25.0,MRSZI0105,0
01CEMCAZ50,04/06/21,5.0,GVR99,0
05COPPVC4,04/06/21,1.0,GVR99,0
05PEGADO50,04/06/21,1.0,GVR99,0
06CLA212,04/06/21,4.0,GVR99,0
06CLA4,04/06/21,2.0,GVR99,0
01CEMCAZ50,05/06/21,10.0,MRS2018,0
05LLAVEDCD,05/06/21,2.0,HESC73,0
01VAR38,07/06/21,30.0,MRS2043,0
01ALAM,07/06/21,600.0,CAYF82,1
01VAR38,07/06/21,10.0,CAYF82,1
01CEMBIG,07/06/21,2.0,MRS2043,0
01ALAM,07/06/21,15.0,GVR99,0
01ALREC,07/06/21,30.0,GVR99,0
01ARM204,07/06/21,5.0,GVR99,0
01VAR112,07/06/21,7.0,GVR99,0
01VAR38,07/06/21,80.0,GVR99,0
01CEMCAZ50,07/06/21,20.0,MRS1698,0
01CEMBIG,08/06/21,2.0,MRS2043,0
01ALREC,08/06/21,7.0,MRS2043,0
06CLA212,08/06/21,5.0,MRS2043,0
06CLAC212,08/06/21,1.0,MRS2043,0
01VAR38,08/06/21,20.0,MRSZI01452,0
01ALAM,09/06/21,380.0,OCP100,3
01ARM204,09/06/21,42.0,OCP100,3
01VAR112,09/06/21,55.0,OCP100,3
01VAR38,09/06/21,155.0,OCP100,3
01CEMCAZ50,09/06/21,10.0,CUCI98,0
01CEMCAZ50,09/06/21,5.0,GARM74,0
01VAR38,10/06/21,3.0,CAYF82,1
03LPCV183,10/06/21,2.7,MRSZI00121,0
06CLA212,10/06/21,3.0,GVR99,0
06CLAC212,10/06/21,1.5,GVR99,0
01ARM204,10/06/21,5.0,MRSZI112,0
01CEMCAZ50,10/06/21,15.0,MRSZI112,0
06CLA2,10/06/21,3.0,MRSZI112,0
06CLA212,10/06/21,7.0,MRSZI112,0
08POL12,10/06/21,100.0,MRSZI112,0
01VAR38,10/06/21,3.0,CAYF82,1
01ARM1543,10/06/21,13.0,MRS2043,0
01BAB1030,10/06/21,2.0,MRS2043,0
01BAB1030,10/06/21,210.0,MRSZI00126,0
01BAB1030,10/06/21,88.0,MRSZI00126,0
01VAR38,10/06/21,5.0,MRSZI00126,0
03LPCV183,10/06/21,0.3,MRSZI00121,0
01CEMCAZ50,11/06/21,20.0,MRS1698,0
01ARM204,11/06/21,1.0,GVR99,0
01VAR38,11/06/21,2.0,GVR99,0
08CAJO,11/06/21,7.0,GVR99,0
08POLF12,11/06/21,30.0,MRSZI00126,0
06DROPS,11/06/21,4.0,GVR99,0
01ALREC,11/06/21,20.0,OCP100,3
01ARM1543,11/06/21,1.0,MRSZI00126,0
01CEMCAZ50,11/06/21,9.0,MRSZI00126,0
01CEMCAZ50,11/06/21,16.0,MRSZI00126,0
01BLO12,11/06/21,50.0,MRSZI112,0
01CEMCAZ50,11/06/21,5.0,GVR99,0
01CEMBIG,23/06/21,2.0,ZERM90,0
06CLA212,14/06/21,25.0,CAYF82,1
01CEMCAZ50,14/06/21,6.0,GARM74,0
01CAL,14/06/21,7.0,GARM74,0
01CEMCAZ50,14/06/21,2.0,GARM74,0
01CEMCAZ50,14/06/21,30.0,MRSZI0025,0
01VAR38,14/06/21,55.0,MRSZI0025,0
08CAJO,14/06/21,6.0,MRSZI0025,0
08POL12,14/06/21,40.0,MRSZI0025,0
03LAP41022,14/06/21,0.5,METC91,0
01CEMCAZ50,14/06/21,10.0,GVR99,0
04HTAQ38,14/06/21,6.0,GVR99,0
05CHUH1142,14/06/21,1.0,GVR99,0
05COFLAV121226,14/06/21,3.0,GVR99,0
05LAVB,14/06/21,3.0,GVR99,0
05TANB,14/06/21,3.0,GVR99,0
05TAZB,14/06/21,3.0,GVR99,0
0649279,14/06/21,2.0,GVR99,0
01VAR38,14/06/21,60.0,MECM50,1
01CEMCAZ50,14/06/21,68.0,MECM50,1
01CEMAGR,14/06/21,15.93,MAAG76,1
01CEMCAZ50,15/06/21,10.0,MRS2043,0
01TEJMC30,15/06/21,28.0,MRSZI00123,0
01ALREC,15/06/21,70.0,MRSZI0105,0
06CLA212,15/06/21,25.0,MRSZI0105,0
01ALREC,15/06/21,5.0,HESC73,0
01CAL,15/06/21,5.0,HESC73,0
01COMB34,15/06/21,1.0,HESC73,0
01VAR38,15/06/21,10.0,HESC73,0
06CLA212,15/06/21,2.0,HESC73,0
01CEMCAZ50,16/06/21,10.0,MRS2206,0
01VAR34,16/06/21,17.0,CAYF82,1
01VAR38,16/06/21,84.0,CAYF82,1
01ALAM,16/06/21,20.0,OCP100,3
01ALREC,16/06/21,39.0,OCP100,3
01BLO15,16/06/21,450.0,OCP100,3
01CEMBIG,16/06/21,2.0,OCP100,3
01VAR112,16/06/21,10.0,OCP100,3
01VAR38,16/06/21,3.0,OCP100,3
06CLA212,16/06/21,5.0,OCP100,3
06CLA4,16/06/21,5.0,OCP100,3
06CLAC3,16/06/21,5.0,OCP100,3
01CEMCAZ50,16/06/21,7.0,OCP100,3
01CEMAGR,16/06/21,17.02,MAAG76,1
01ALREC,17/06/21,5.0,HESC73,0
01BLO15,17/06/21,540.0,HESC73,0
01CAL,17/06/21,5.0,HESC73,0
01COMB34,17/06/21,2.0,HESC73,0
01VAR38,17/06/21,10.0,HESC73,0
06CLA212,17/06/21,1.0,HESC73,0
01BLO15,18/06/21,4000.0,OCP100,3
01VAR1,18/06/21,8.0,CAYF82,1
01VAR34,18/06/21,6.0,CAYF82,1
01CEMBIG,18/06/21,2.0,CACX9110,0
01CEMBIG,18/06/21,2.0,MRSZI00117,0
01CEMBIG,18/06/21,2.0,MRSZI00128,0
01CEMBIG,18/06/21,2.0,MRSZI00128,0
01CEMAGR,18/06/21,18.47,MAAG76,1
01CEMCAZ50,19/06/21,20.0,MRS1698,0
0612671,19/06/21,0.58,MRSZI0069,0
01VAR38,19/06/21,500.0,OERA46,1
01TEJMC30,19/06/21,10.0,MRSZI00123,0
01CAL,19/06/21,5.0,MRS1698,0
01CEMCAZ50,19/06/21,20.0,MRS1698,0
01CEMAGR,21/06/21,12.13,MAAG76,1
01VAR38,21/06/21,30.0,MRS2506,0
01CAL,21/06/21,20.0,GVR99,0
01CEMCAZ50,21/06/21,10.0,GVR99,0
01BLO15,21/06/21,200.0,MRSZI112,0
06RA150V,21/06/21,3.0,OEMC74,0
01ALREC,21/06/21,20.0,ROCM72,0
01CEMBIG,22/06/21,2.0,MRSZI00410,0
03LAMGT366,22/06/21,3.0,IMW171,0
01BLO15,23/06/21,200.0,MRSZI112,0
01CAL,23/06/21,5.0,MRSZI112,0
06CLAC212,23/06/21,3.0,MRSZI112,0
01CEMAGR,23/06/21,0.88,OCP100,3
01VAR34,23/06/21,6.0,CAYF82,1
01VAR38,24/06/21,10.0,CAYF82,1
01CEMCAZ50,24/06/21,30.0,MAAG76,1
01BLO15,24/06/21,200.0,HESC73,0
01VAR38,24/06/21,10.0,HESC73,0
01CEMCAZ50,24/06/21,10.0,MRS2043,0
01VAR38,24/06/21,20.0,CAYF82,1
03LAMGT427,24/06/21,4.0,MRSZI0023,0
03VRED12,24/06/21,12.4,MRSZI122,0
04HTEJ1,24/06/21,1.0,MRSZI122,0
01CEMCAZ50,25/06/21,100.0,OERA46,1
01VAR38,25/06/21,20.0,MRSZI01452,0
01CEMCAZ50,25/06/21,100.0,OERA46,1
03CP,25/06/21,5.0,EEC18,0
01CEMAGR,25/06/21,1.55,OCP100,3
01CEMAGR,26/06/21,2.38,OCP100,3
01CEMAGR,26/06/21,1.07,OCP100,3
01CEMBIG,26/06/21,1.0,SAPJ73,0
01CEMBIG,26/06/21,1.0,SAPJ73,0
01CEMBIG,26/06/21,2.0,CACX9110,0
01CEMBIG,26/06/21,2.0,RAMH6506,1
01CEMBIG,26/06/21,2.0,MRSZI00131,0
01ALAM,28/06/21,200.0,CAYF82,1
01MALSOL10,28/06/21,200.0,CAYF82,1
01VAR38,28/06/21,10.0,CAYF82,1
01CEMAGR,28/06/21,1.98,OCP100,3
01CAL,28/06/21,10.0,GVR99,0
01CEMCAZ50,28/06/21,20.0,GVR99,0
01CEMAGR,28/06/21,1.91,OCP100,3
01CEMAGR,28/06/21,1.74,OCP100,3
01CEMAGR,28/06/21,1.66,OCP100,3
01CAL,29/06/21,10.0,MRS379,9
01CAL,29/06/21,10.0,MRSZI21,0
01CEMAGR,29/06/21,2.47,OCP100,3
01CEMAGR,29/06/21,1.75,OCP100,3
01CEMAGR,29/06/21,1.88,OCP100,3
01CEMAGR,29/06/21,2.42,OCP100,3
01CEMCAZ50,29/06/21,50.0,MRS2434,0
01BAB1030,29/06/21,500.0,ROCM72,0
01ALREC,29/06/21,10.0,HESC73,0
01COMB34,29/06/21,2.0,HESC73,0
01EST1520,29/06/21,15.6,HESC73,0
01CEMCAZ50,30/06/21,10.0,CUCI98,0
01CAS6520,30/06/21,50.0,REML501,1
01CEMAGR,30/06/21,2.39,OCP100,3
01CEMCAZ50,30/06/21,60.0,MAAG76,1
01CEMBIG,30/06/21,2.0,MRS379,9
01CEMBIG,30/06/21,2.0,MRS379,9
01CEMBIG,30/06/21,2.0,MRS1193,9
01CEMBIG,30/06/21,4.0,ZERM90,0
01CEMAGR,30/06/21,0.27,OCP100,3
01COMB34,30/06/21,2.0,HESC73,0
01VAR38,30/06/21,10.0,HESC73,0
01CEMAGR,30/06/21,2.8,OCP100,3
01CEMAGR,30/06/21,2.95,OCP100,3
01CEMCAZ50,30/06/21,400.0,MAAG76,1
01ARM1543,30/06/21,7.0,GVR99,0
01MALSOL6,30/06/21,75.0,GVR99,0
01VAR38,30/06/21,5.0,GVR99,0
01CEMBIG,01/07/21,2.0,VACR83,0
01CEMAGR,01/07/21,1.51,OCP100,3
03LPC183EC,01/07/21,0.9,MORP56,3
01CEMAGR,01/07/21,25.12,MAAG76,1
01VAR38,01/07/21,25.0,MRSZI00131,0
01CEMCAZ50,02/07/21,10.0,MRSZI00132,0
05SILL104,02/07/21,20.0,PSP14,0
01BAB1030,02/07/21,420.0,MRSZI00134,0
01VAR38,02/07/21,20.0,CAYF82,1
01CEMCAZ50,02/07/21,20.0,MAAG76,1
01CEMAGR,02/07/21,3.22,OCP100,3
01CEMAGR,02/07/21,0.73,OCP100,3
01CEMAGR,02/07/21,2.35,OCP100,3
01CEMAGR,02/07/21,2.97,OCP100,3
01CEMAGR,02/07/21,0.88,OCP100,3
01CEMAGR,02/07/21,3.48,OCP100,3
01BAB15,03/07/21,750.0,AICH76,0
01CEMCAZ50,03/07/21,60.0,AICH76,0
01VAR112,03/07/21,70.0,AICH76,0
01VAR38,03/07/21,10.0,AICH76,0
01VAR58R,03/07/21,9.0,AICH76,0
06CLA212,03/07/21,4.0,MRSZI00133,0
06CLAC212,03/07/21,1.0,MRSZI00133,0
GTRAS,03/07/21,1.0,MRSZI00133,0
01ALREC,03/07/21,40.0,MRSZI00133,0
01CEMCAZ50,03/07/21,200.0,MRSZI00133,0
01VAR112,03/07/21,40.0,MRSZI00133,0
01VAR38,03/07/21,200.0,MRSZI00133,0
06BLOKVIDRIO,03/07/21,20.0,MRSZI00133,0
01CEMAGR,03/07/21,3.47,MAAG76,1
01ALREC,03/07/21,20.0,CUCI98,0
01CAL,03/07/21,5.0,CUCI98,0
01CEMCAZ50,03/07/21,10.0,CUCI98,0
06CLA212,03/07/21,20.0,CUCI98,0
01VAR1R,05/07/21,7.0,CAYF82,1
01VAR34,05/07/21,27.0,CAYF82,1
01VAR38,05/07/21,4.0,CAYF82,1
01CEMCAZ50,05/07/21,20.0,GVR99,0
06CLA212,05/07/21,5.0,GVR99,0
01ALREC,05/07/21,10.0,GVR99,0
01CEMCAZ50,05/07/21,100.0,OERA46,1
01CAL,05/07/21,10.0,MRS379,9
01CEMBIG,05/07/21,2.0,MRS1193,9
01CEMAGR,05/07/21,25.42,MAAG76,1
01ALAM,06/07/21,200.0,CAYF82,1
01CEMCAZ50,06/07/21,40.0,MRSZI090,0
01BLO15,06/07/21,400.0,HESC73,0
01CAL,06/07/21,3.0,HESC73,0
01CEMCAZ50,06/07/21,700.0,MRSZI0026,0
01CEMAGR,06/07/21,2.54,OCP100,3
01CEMAGR,07/07/21,3.05,OCP100,3
01CEMCAZ50,07/07/21,20.0,GVR99,0
01CEMCAZ50,07/07/21,5.0,MRSZI00132,0
01CEMAGR,07/07/21,3.2,OCP100,3
01CEMAGR,07/07/21,3.17,OCP100,3
01CEMCAZ50,07/07/21,5.0,MRSZI00132,0
01CEMAGR,08/07/21,2.6,OCP100,3
01CEMAGR,08/07/21,3.42,OCP100,3
01CEMAGR,08/07/21,2.67,OCP100,3
01CEMCAZ50,08/07/21,5.0,MRSZI112,0
01CEMBIG,08/07/21,4.0,MRS379,9
01CEMBIG,08/07/21,2.0,CACX9110,0
01ALAM,09/07/21,200.0,CAYF82,1
01CEMAGR,09/07/21,3.12,OCP100,3
01CEMBIG,09/07/21,2.0,ZERM90,0
01CEMAGR,09/07/21,3.6,OCP100,3
01CEMCAZ50,09/07/21,3.0,MRS2206,0
01CEMAGR,09/07/21,16.61,MAAG76,1
01CEMBIG,09/07/21,2.0,MRSZI00130,0
01CEMBIG,09/07/21,2.0,MRSZI00131,0
03160PSM18,09/07/21,8.6,MRSZI0031,0
03ANG141,09/07/21,42.0,MRSZI0031,0
03PR20018,09/07/21,35.2,MRSZI0031,0
03PTR214,09/07/21,28.0,MRSZI0031,0
01CAL,12/07/21,10.0,MRS1698,0
01VAR38,12/07/21,130.0,RODH07,3
01CEMAGR,12/07/21,50.19,MAAG76,1
01VAR112,13/07/21,27.0,GVR99,0
01VAR38,13/07/21,35.0,GVR99,0
01ALREC,13/07/21,20.0,GVR99,0
01ARM1543,13/07/21,15.0,GVR99,0
01BLO15,13/07/21,200.0,GVR99,0
01VAR112,13/07/21,23.0,GVR99,0
01BLO15,13/07/21,200.0,CEGL78,0
01COMB34,14/07/21,4.0,HESC73,0
01EST1520,14/07/21,9.2,HESC73,0
01EST1525,14/07/21,86.0,HESC73,0
01ALREC,14/07/21,7.0,HESC73,0
01ARM1538,14/07/21,4.0,HESC73,0
01BLO15,14/07/21,300.0,HESC73,0
01VAR38,14/07/21,40.0,HESC73,0
01EST1520,14/07/21,84.4,HESC73,0
01ARM204,14/07/21,3.0,MRSZI112,0
01CEMCAZ50,14/07/21,5.0,MRSZI112,0
05COPPVC3,14/07/21,1.0,MRSZI112,0
05PEGAD120,14/07/21,1.0,MRSZI112,0
05TUBPVCN3,14/07/21,6.0,MRSZI112,0
01ARM204,14/07/21,10.0,CUCI98,0
01CEMCAZ50,14/07/21,20.0,GVR99,0
01ALREC,15/07/21,4.0,MRSZI112,0
06CLA4,15/07/21,2.0,MRSZI112,0
01CAL,15/07/21,1.0,MRSZI00150,0
01CEMCAZ50,15/07/21,1.0,MRSZI00150,0
01CAL,15/07/21,1.0,MRSZI00150,0
01CEMCAZ50,15/07/21,1.0,MRSZI00150,0
01CEMAGR,15/07/21,3.72,OCP100,3
01CEMAGR,16/07/21,3.49,OCP100,3
01VAR38,16/07/21,10.0,CAYF82,1
01CEMAGR,16/07/21,3.15,OCP100,3
01CEMBIG,16/07/21,2.0,CACX9110,0
01BAB1030,17/07/21,1400.0,MRSZI00127,0
01CEMAGR,17/07/21,2.74,OCP100,3
01CEMBIG,17/07/21,2.0,MRS1193,9
01VAR38,17/07/21,80.0,MRSZI00140,0
01CEMBIG,17/07/21,4.0,VACR83,0
01CEMBIG,17/07/21,4.0,VACR83,0
01CEMAGR,17/07/21,1.39,OCP100,3
01CEMAGR,17/07/21,18.79,MAAG76,1
01CEMAGR,19/07/21,2.76,OCP100,3
01CEMAGR,19/07/21,2.72,OCP100,3
01CEMAGR,19/07/21,1.9,OCP100,3
01ROB15,19/07/21,97.0,MRSZI0030,0
01CEMAGR,20/07/21,1.48,OCP100,3
01BLO15,20/07/21,200.0,CEGL78,0
01CAL,20/07/21,7.0,MRSZI00131,0
01CEMAGR,20/07/21,2.84,OCP100,3
01CEMCAZ50,20/07/21,50.0,MRS2434,0
01CEMAGR,20/07/21,50.4,MAAG76,1
01ALREC,20/07/21,10.0,GVR99,0
01CEMCAZ50,20/07/21,10.0,GVR99,0
01SON15,20/07/21,4.0,GVR99,0
06CLA212,20/07/21,1.0,GVR99,0
01CEMBIG,20/07/21,4.0,MRS379,9
01CEMAGR,20/07/21,2.92,OCP100,3
01CEMCAZ50,21/07/21,15.0,MRSZI00141,0
01VAR112,21/07/21,50.0,MRSZI00160,0
01VAR38,21/07/21,100.0,MRSZI00160,0
01CEMAGR,21/07/21,2.5,OCP100,3
01ALREC,21/07/21,50.0,MRSZI00160,0
01ALREC,21/07/21,5.0,ROCM72,0
01BAB1030,21/07/21,295.0,ROCM72,0
01BAB1030,21/07/21,15.0,ROCM72,0
01VAR38,21/07/21,150.0,MRSZI00127,0
01CEMAGR,22/07/21,2.34,OCP100,3
01ALREC,22/07/21,10.0,MRSZI00410,0
01EST1530,22/07/21,60.0,MRSZI00410,0
01VAR38,22/07/21,50.0,MRSZI00410,0
06CLA212,22/07/21,25.0,MRSZI00410,0
01VAR38,22/07/21,30.0,MRSZI00132,0
01ARM1538,22/07/21,10.0,MRSZI00131,0
01CAL,22/07/21,7.0,MRSZI00131,0
03LA10126500,23/07/21,12.0,MRS541,1
04HPPB141,23/07/21,100.0,MRS541,1
01VAR38,23/07/21,80.0,MRSZI00132,0
01ALAM,23/07/21,50.0,MRSZI00160,0
01VAR38,23/07/21,130.0,MRSZI00160,0
01VAR112,23/07/21,5.0,CAYF82,1
01VAR38,23/07/21,41.0,CAYF82,1
01CEMCAZ50,23/07/21,100.0,SATN78,3
01CEMCAZ50,24/07/21,20.0,CUCI98,0
01CEMAGR,24/07/21,15.15,MAAG76,1
01CEMBIG,26/07/21,2.0,MRS1193,9
01VAR38,26/07/21,200.0,OERA46,1
01CEMBIG,26/07/21,2.0,CACX9110,0
01BLO15,26/07/21,200.0,CEGL78,0
01CEMCAZ50,26/07/21,10.0,MRS2157,0
01CEMCAZ50,26/07/21,15.0,MRSZI00141,0
01CEMAGR,26/07/21,50.37,MAAG76,1
01CEMBIG,26/07/21,2.0,SALF90,1
01CEMBIG,26/07/21,2.0,CACX9110,0
01VAR38,26/07/21,12.0,MRSZI00132,0
01MALSOL10,27/07/21,100.0,GVR99,0
01CEMCAZ50,27/07/21,10.0,CUCI98,0
01VAR38,27/07/21,36.0,CUCI98,0
01BLO15,27/07/21,35.0,GVR99,0
01CEMCAZ50,28/07/21,100.0,OERA46,1
01BLO15,28/07/21,200.0,CEGL78,0
06CLA212,29/07/21,4.0,HESC73,0
01CEMBIG,30/07/21,2.0,MRSZI00131,0
01BAB1030,30/07/21,1100.0,MRSZI00142,0
01ALREC,30/07/21,5.0,MRSZI112,0
06CLA212,30/07/21,4.0,MRSZI112,0
06CLA212,30/07/21,1.0,MRSZI112,0
06CLAC212,30/07/21,2.0,MRSZI112,0
01ARM1543,30/07/21,10.0,MRS6050,0
01VAR38,30/07/21,5.0,MRS6050,0
08ACOMAVT,30/07/21,1.0,MRS6050,0
08ACOMBI,30/07/21,2.0,MRS6050,0
08ACOMM114,30/07/21,1.0,MRS6050,0
08ACOMRED,30/07/21,2.0,MRS6050,0
08ACOMVC,30/07/21,1.0,MRS6050,0
08BICCH8,30/07/21,10.0,MRS6050,0
08CAB8,30/07/21,10.0,MRS6050,0
08CENC2,30/07/21,1.0,MRS6050,0
08CONC12,30/07/21,1.0,MRS6050,0
08PASQ30,30/07/21,1.0,MRS6050,0
08TUBA114,30/07/21,1.0,MRS6050,0
08TUBC34PD,30/07/21,1.0,MRS6050,0
01ARM1543,30/07/21,5.0,MRSZI112,0
01ARM204,30/07/21,1.0,MRSZI112,0
01BAB1030,30/07/21,400.0,MRSZI112,0
08BICCH8,30/07/21,2.0,MRSZI112,0
01CEMCAZ50,30/07/21,45.0,MRSZI00182,0
01CEMAGR,31/07/21,17.17,MAAG76,1
01CEMBIG,31/07/21,2.0,SALF90,1
01CEMBIG,02/08/21,2.0,MRS409,9
01CEMAGR,02/08/21,16.62,MAAG76,1
01CEMCAZ50,02/08/21,100.0,SATN78,3
01CEMBIG,03/08/21,2.0,MRSZI0014,0
01CEMAGR,03/08/21,49.92,MAAG76,1
01CAL,03/08/21,10.0,MRS6050,0
01CEMCAZ50,03/08/21,10.0,MRS6050,0
08CAJCHR,03/08/21,10.0,MRS6050,0
01CEMMCA50,04/08/21,3.0,MRS2157,0
01CEMCAZ50,04/08/21,5.0,MRS2157,0
06ESPA383,04/08/21,15.0,MRSZI00181,0
01ALAM,04/08/21,70.0,MRSZI00146,0
01ALREC,04/08/21,30.0,MRSZI00146,0
01CEMBIG,04/08/21,2.0,MRSZI00137,0
01CAL,04/08/21,6.0,MRSZI00131,0
01CEMBIG,05/08/21,2.0,CACX9110,0
01CEMCAZ50,05/08/21,120.0,SATN78,3
01CEMCAZ50,05/08/21,100.0,OERA46,1
01VAR38R,05/08/21,128.0,MRSZI00160,0
01CEMAGR,06/08/21,8.22,MAAG76,1
01CEMAGR,06/08/21,16.95,MAAG76,1
01CEMAGR,06/08/21,24.77,MAAG76,1
01CEMBIG,06/08/21,2.0,SALF90,1
01CEMBIG,07/08/21,4.0,MRS379,9
01CAL,07/08/21,5.0,MRS6050,0
01CEMCAZ50,07/08/21,5.0,MRS6050,0
01YEM,07/08/21,1.0,MRS6050,0
01CEMBIG,07/08/21,2.0,OIOA63,9
01CEMCAZ50,09/08/21,50.0,MRS409,9
01CEMCAZ50,09/08/21,200.0,SATN78,3
01VAR112,09/08/21,227.0,MRSZI00160,0
05COFLEXWCC,09/08/21,1.0,GVR99,0
0649279,09/08/21,1.0,GVR99,0
05TEECPVC34,09/08/21,7.0,OCP100,3
05CODPVC490,09/08/21,7.0,OCP100,3
05CODPVC645,09/08/21,1.0,OCP100,3
05PEGAD7471,09/08/21,1.0,OCP100,3
05PEGC500,09/08/21,2.0,OCP100,3
05TAPCPVC34,09/08/21,5.0,OCP100,3
05TAPMPVC4,09/08/21,2.0,OCP100,3
05CODCP9012,09/08/21,35.0,OCP100,3
05CODCP9034,09/08/21,3.0,OCP100,3
05CODPVC245,09/08/21,16.0,OCP100,3
05CODPVC290,09/08/21,12.0,OCP100,3
05CODPVC445,09/08/21,10.0,OCP100,3
05TEEPVC42,09/08/21,8.0,OCP100,3
05TUBCPV12,09/08/21,24.4,OCP100,3
05TUBCPVC34,09/08/21,36.6,OCP100,3
05TUBPVCN2,09/08/21,66.0,OCP100,3
05TUBPVCN4,09/08/21,48.0,OCP100,3
05YEEPVC2,09/08/21,9.0,OCP100,3
05YEEPVC4,09/08/21,8.0,OCP100,3
05YEEPVCR42,09/08/21,4.0,OCP100,3
0618100,09/08/21,2.0,OCP100,3
06LIJAESM,09/08/21,2.0,OCP100,3
01CEMBIG,10/08/21,2.0,MRS00100,0
01CEMBIG,10/08/21,2.0,CACX9110,0
0644067,10/08/21,8.0,OCP100,3
0648814,10/08/21,147.0,OCP100,3
06NC44087,10/08/21,72.0,OCP100,3
0648814,10/08/21,228.0,OCP100,3
01CEMBIG,11/08/21,2.0,SALF90,1
01CEMBIG,11/08/21,2.0,MRS2157,0
01VAR38,11/08/21,2.0,MRS2157,0
01CEMMCA50,12/08/21,1.0,MRS2920,0
01ES,12/08/21,1.0,MRS2920,0
01PAB,12/08/21,1.0,MRS2920,0
06PEGAMM,12/08/21,1.75,MRS2920,0
01BLO15,12/08/21,400.0,MRSZI00138,0
01CEMCAZ50,12/08/21,5.0,MRS6050,0
01MALSOL10,12/08/21,100.0,CAYF82,1
01CEMBIG,12/08/21,2.0,MRSZI00131,0
01MALSOL10,12/08/21,100.0,CAYF82,1
06CLA212,13/08/21,5.0,MRSZI00146,0
06CLAC2,13/08/21,2.0,MRSZI00146,0
01CEMAGR,13/08/21,50.27,MAAG76,1
0614449,13/08/21,1.0,OCP100,3
0620402,13/08/21,7.0,OCP100,3
06ESCC,13/08/21,1.0,OCP100,3
06ESCJ22,13/08/21,2.0,OCP100,3
06ESPMA4,13/08/21,1.0,OCP100,3
08BICPALG,13/08/21,1.0,OCP100,3
04HDDC7,13/08/21,5.0,OCP100,3
04HSI2178,13/08/21,10.0,OCP100,3
0614447,13/08/21,1.0,OCP100,3
01CEMCAZ50,13/08/21,10.0,MRS2157,0
