"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","facren","Nncar","Numfac","Tipo","canfon","observacion","Clauni","objimp"
"1","SRVDC16","294","1","0","yes","0","16","0","2896108","0","ZINC0498","ZI063863","yes","0","","0",""
"1","SRVDC16","72.2","1","0","yes","0","16","0","2896117","0","ZINC0499","ZI063985","yes","0","","0",""
"1","SRVDC16","2922.5","1","0","yes","0","16","0","2898156","0","ZINC0500","ZI063626","yes","0","","0",""
"1","SRVDC16","300","1","0","yes","0","16","0","2901082","0","ZINC0501","ZI064036","yes","0","","0",""
"1","SRVDC16","46.36","1","0","yes","0","16","0","2905007","0","ZINC0502","ZI064199","yes","0","","0",""
"1","SRVDC16","200","1","0","yes","0","16","0","2914692","0","ZINC0503","ZI064380","yes","0","","0",""
"1","SRVDC16","400","1","0","yes","0","16","0","2914978","0","ZINC0504","ZI064386","yes","0","","0",""
"1","SRVDC16","15.98","1","0","yes","0","16","0","2921286","0","ZINC0505","ZI064470","yes","0","","0",""
"1","SRVDC16","112.75","1","0","yes","0","16","0","2931865","0","ZINC0506","ZI064825","yes","0","","0",""
"1","SRVDC16","800","1","0","yes","0","16","0","2931952","0","ZINC0507","ZI064716","yes","0","","0",""
"1","SRVDC16","38","1","0","yes","0","16","0","2934029","0","ZINC0508","ZI064790","yes","0","","0",""
"1","SRVDC16","366.13","1","0","yes","0","16","0","2934194","0","ZINC0509","ZI062741","yes","0","","0",""
"1","SRVDC16","121.52","1","0","yes","0","16","0","2941953","0","ZINC0510","ZI064966","yes","0","","0",""
"1","SRVDC16","87.04","1","0","yes","0","16","0","2950026","0","ZINC0511","ZI065113","yes","0","","0",""
"1","SRVDC16","2000","1","0","yes","0","16","0","2955242","0","ZINC0512","ZI064943","yes","0","","0",""
"1","SRVDC16","160.2","1","0","yes","0","16","0","2957646","0","ZINC0513","ZI065234","yes","0","","0",""
"1","SRVDC16","200","1","0","yes","0","16","0","2964341","0","ZINC0514","ZI065541","yes","0","","0",""
"1","SRVDC16","18.4","1","0","yes","0","16","0","2964364","0","ZINC0515","ZI065235","yes","0","","0",""
"1","SRVDC16","139.2","1","0","yes","0","16","0","2965174","0","ZINC0516","ZI065404","yes","0","","0",""
"1","SRVDC16","9.3","1","0","yes","0","16","0","2971374","0","ZINC0517","ZI065607","yes","0","","0",""
"1","SRVDC16","105.6","1","0","yes","0","16","0","2971395","0","ZINC0518","ZI065595","yes","0","","0",""
"1","SRVDC16","446.4","1","0","yes","0","16","0","2985921","0","ZINC0519","ZI065901","yes","0","","0",""
"1","SRVDC16","24.8","1","0","yes","0","16","0","2988295","0","ZINC0520","ZI065989","yes","0","","0",""
"1","SRVDC16","27.52","1","0","yes","0","16","0","2988299","0","ZINC0521","ZI066003","yes","0","","0",""
"1","SRVDC16","446.4","1","0","yes","0","16","0","2989296","0","ZINC0522","ZI065985","yes","0","","0",""
"1","SRVDC16","443.08","1","0","yes","0","16","0","2989299","0","ZINC0523","ZI065991","yes","0","","0",""
"1","SRVDC16","150","1","0","yes","0","16","0","2990084","0","ZINC0524","ZI065616","yes","0","","0",""
"1","SRVDC16","2000","1","0","yes","0","16","0","2992485","0","ZINC0525","ZI065990","yes","0","","0",""
"1","SRVDC16","16","1","0","yes","0","16","0","2992911","0","ZINC0526","ZI065537","yes","0","","0",""
"1","SRVDC16","90","1","0","yes","0","16","0","2996136","0","ZINC0527","ZI066297","yes","0","","0",""
"1","SRVDC16","13.96","1","0","yes","0","16","0","2996139","0","ZINC0528","ZI066296","yes","0","","0",""
"1","SRVDC16","43.52","1","0","yes","0","16","0","2996142","0","ZINC0529","ZI066305","yes","0","","0",""
"1","SRVDC16","31.2","1","0","yes","0","16","0","2996145","0","ZINC0530","ZI066150","yes","0","","0",""
"1","SRVDC16","500","1","0","yes","0","16","0","2996148","0","ZINC0531","ZI066122","yes","0","","0",""
"1","SRVDC16","42.73","1","0","yes","0","16","0","2998952","0","ZINC0532","ZI066315","yes","0","","0",""
"1","SRVDC16","1500","1","0","yes","0","16","0","2998998","0","ZINC0533","ZI066307","yes","0","","0",""
"1","SRVDC16","30","1","0","yes","0","16","0","3004851","0","ZINC0534","ZI066466","yes","0","","0",""
"1","SRVDC16","135","1","0","yes","0","16","0","3004854","0","ZINC0535","ZI066462","yes","0","","0",""
"1","SRVDC16","135","1","0","yes","0","16","0","3004898","0","ZINC0536","ZI066463","yes","0","","0",""
"1","SRVDC16","21.84","1","0","yes","0","16","0","3008980","0","ZINC0537","ZI066449","yes","0","","0",""
"1","SRVDC16","25.34","1","0","yes","0","16","0","3008983","0","ZINC0538","ZI066497","yes","0","","0",""
"1","SRVDC16","45.23","1","0","yes","0","16","0","3008994","0","ZINC0539","ZI066518","yes","0","","0",""
"1","SRVDC16","158.4","1","0","yes","0","16","0","3009033","0","ZINC0540","ZI066437","yes","0","","0",""
"1","SRVDC16","104.5","1","0","yes","0","16","0","3009039","0","ZINC0541","ZI066428","yes","0","","0",""
"1","SRVDC16","208","1","0","yes","0","16","0","3017773","0","ZINC0542","ZI066763","yes","0","","0",""
"1","SRVDC16","500","1","0","yes","0","16","0","3017776","0","ZINC0543","ZI066487","yes","0","","0",""
"1","SRVDC16","133.12","1","0","yes","0","16","0","3017779","0","ZINC0544","ZI066736","yes","0","","0",""
"1","SRVDC16","111.6","1","0","yes","0","16","0","3017782","0","ZINC0545","ZI066639","yes","0","","0",""
"1","SRVDC16","217.69","1","0","yes","0","16","0","3017797","0","ZINC0546","ZI066561","yes","0","","0",""
"1","SRVDC16","116","1","0","yes","0","16","0","3017800","0","ZINC0547","ZI066681","yes","0","","0",""
"1","SRVDC16","24.57","1","0","yes","0","16","0","3017807","0","ZINC0548","ZI066810","yes","0","","0",""
"1","SRVDC16","421","1","0","yes","0","16","0","3018083","0","ZINC0549","ZI066881","yes","0","","0",""
"1","SRVDC16","484","1","0","yes","0","16","0","3018086","0","ZINC0550","ZI066881","yes","0","","0",""
"1","SRVDC16","140","1","0","yes","0","16","0","3019186","0","ZINC0551","ZI066875","yes","0","","0",""
"1","SRVDC16","2000","1","0","yes","0","16","0","3024193","0","ZINC0552","ZI066905","yes","0","","0",""
"1","SRVDC16","1000","1","0","yes","0","16","0","3024198","0","ZINC0553","ZI066867","yes","0","","0",""
"1","SRVDC16","140","1","0","yes","0","16","0","3028487","0","ZINC0554","ZI066656","yes","0","","0",""
"1","SRVDC16","280","1","0","yes","0","16","0","3028943","0","ZINC0555","ZI066844","yes","0","","0",""
"1","SRVDC16","137.6","1","0","yes","0","16","0","3030324","0","ZINC0575","ZI067542","yes","0","","0",""
"1","SRVDC16","75.2","1","0","yes","0","16","0","3031600","0","ZINC0557","ZI067014","yes","0","","0",""
"1","SRVDC16","20","1","0","yes","0","16","0","3031945","0","ZINC0556","ZI066987","yes","0","","0",""
"1","SRVDC16","2000","1","0","yes","0","16","0","3032393","0","ZINC0558","ZI067118","yes","0","","0",""
"1","SRVDC16","22.4","1","0","yes","0","16","0","3033268","0","ZINC0559","ZI067190","yes","0","","0",""
"1","SRVDC16","11.18","1","0","yes","0","16","0","3033271","0","ZINC0560","ZI067121","yes","0","","0",""
"1","SRVDC16","76","1","0","yes","0","16","0","3034034","0","ZINC0562","ZI067194","yes","0","","0",""
"1","SRVDC16","69.12","1","0","yes","0","16","0","3034037","0","ZINC0563","ZI066927","yes","0","","0",""
"1","SRVDC16","56.32","1","0","yes","0","16","0","3034543","0","ZINC0561","ZI066892","yes","0","","0",""
"1","SRVDC16",".44","1","0","yes","0","16","0","3034697","0","ZINC0564","ZI067080","yes","0","","0",""
"1","SRVDC16","66.54","1","0","yes","0","16","0","3036040","0","ZINC0565","ZI066931","yes","0","","0",""
"1","SRVDC16","263.08","1","0","yes","0","16","0","3036549","0","ZINC0566","ZI067292","yes","0","","0",""
"1","SRVDC16","70.4","1","0","yes","0","16","0","3042177","0","ZINC0567","ZI067230","yes","0","","0",""
"1","SRVDC16","811","1","0","yes","0","16","0","3042180","0","ZINC0568","ZI067342","yes","0","","0",""
"1","SRVDC16","419.5","1","0","yes","0","16","0","3045372","0","ZINC0569","ZI067390","yes","0","","0",""
"1","SRVDC16","466.6","1","0","yes","0","16","0","3045375","0","ZINC0570","ZI067410","yes","0","","0",""
"1","SRVDC16","145.54","1","0","yes","0","16","0","3045410","0","ZINC0571","ZI067411","yes","0","","0",""
"1","SRVDC16","34.4","1","0","yes","0","16","0","3045413","0","ZINC0572","ZI067381","yes","0","","0",""
"1","SRVDC16","12.8","1","0","yes","0","16","0","3045416","0","ZINC0573","ZI067414","yes","0","","0",""
"1","SRVDC16","38","1","0","yes","0","16","0","3050288","0","ZINC0574","ZI067471","yes","0","","0",""
"1","SRVDC16","311.4","1","0","yes","0","16","0","3053822","0","ZINC0576","ZI067604","yes","0","","0",""
"1","SRVDC16","54","1","0","yes","0","16","0","3053921","0","ZINC0577","ZI067619","yes","0","","0",""
"1","SRVDC16","62.2","1","0","yes","0","16","0","3053928","0","ZINC0578","ZI067526","yes","0","","0",""
"1","SRVDC16","28.72","1","0","yes","0","16","0","3053931","0","ZINC0579","ZI067552","yes","0","","0",""
"1","SRVDC16","87.96","1","0","yes","0","16","0","3053934","0","ZINC0580","ZI067548","yes","0","","0",""
"1","SRVDC16","68.95","1","0","yes","0","16","0","3055813","0","ZINC0582","ZI067643","yes","0","","0",""
"1","SRVDC16","220","1","0","yes","0","16","0","3055816","0","ZINC0583","ZI067662","yes","0","","0",""
"1","SRVDC16","33","1","0","yes","0","16","0","3055843","0","ZINC0584","ZI067672","yes","0","","0",""
"1","SRVDC16","28.8","1","0","yes","0","16","0","3055850","0","ZINC0585","ZI067682","yes","0","","0",""
"1","SRVDC16","109.5","1","0","yes","0","16","0","3056131","0","ZINC0581","ZI067641","yes","0","","0",""
"1","SRVDC16","36.8","1","0","yes","0","16","0","3056180","0","ZINC0586","ZI067683","yes","0","","0",""
"1","SRVDC16","10.4","1","0","yes","0","16","0","3056183","0","ZINC0587","ZI067700","yes","0","","0",""
"1","SRVDC16","12.8","1","0","yes","0","16","0","3056290","0","ZINC0588","ZI067686","yes","0","","0",""
"1","SRVDC16","400","1","0","yes","0","16","0","3056323","0","ZINC0589","ZI067684","yes","0","","0",""
"1","SRVDC16","11.6","1","0","yes","0","16","0","3058177","0","ZINC0590","ZI067420","yes","0","","0",""
"1","SRVDC16","280","1","0","yes","0","16","0","3058536","0","ZINC0595","ZI067349","yes","0","","0",""
"1","SRVDC16","22.99","1","0","yes","0","16","0","3058785","0","ZINC0591","ZI067729","yes","0","","0",""
"1","SRVDC16","150","1","0","yes","0","16","0","3058788","0","ZINC0592","ZI067637","yes","0","","0",""
"1","SRVDC16","15.84","1","0","yes","0","16","0","3058791","0","ZINC0593","ZI067716","yes","0","","0",""
"1","SRVDC16","204.66","1","0","yes","0","16","0","3058794","0","ZINC0594","ZI067792","yes","0","","0",""
"1","SRVDC16","92.4","1","0","yes","0","16","0","3062692","0","ZINC0598","ZI067784","yes","0","","0",""
"1","SRVDC16","1577.6","1","0","yes","0","16","0","3062695","0","ZINC0599","ZI067785","yes","0","","0",""
"1","SRVDC16","27.6","1","0","yes","0","16","0","3062722","0","ZINC0596","ZI067783","yes","0","","0",""
"1","SRVDC16","10.14","1","0","yes","0","16","0","3062731","0","ZINC0597","ZI067809","yes","0","","0",""
"1","SRVDC16","69.6","1","0","yes","0","16","0","3066277","0","ZINC0605","ZI067891","yes","0","","0",""
"1","SRVDC16","65.36","1","0","yes","0","16","0","3066306","0","ZINC0603","ZI067855","yes","0","","0",""
"1","SRVDC16","13.44","1","0","yes","0","16","0","3066309","0","ZINC0604","ZI067887","yes","0","","0",""
"1","SRVDC16","117.1","1","0","yes","0","16","0","3066338","0","ZINC0601","ZI067897","yes","0","","0",""
"1","SRVDC16","841.23","1","0","yes","0","16","0","3066341","0","ZINC0602","ZI067858","yes","0","","0",""
"1","SRVDC16","23.18","1","0","yes","0","16","0","3066380","0","ZINC0600","ZI067880","yes","0","","0",""
"1","SRVDC16","550.8","1","0","yes","0","16","0","3073318","0","ZINC0609","ZI067950","yes","0","","0",""
"1","SRVDC16","240","1","0","yes","0","16","0","3073321","0","ZINC0610","ZI067517","yes","0","","0",""
"1","SRVDC16","135.01","1","0","yes","0","16","0","3073800","0","ZINC0606","ZI067796","yes","0","","0",""
"1","SRVDC16","253.38","1","0","yes","0","16","0","3075216","0","ZINC0607","ZI067919","yes","0","","0",""
"1","SRVDC16","19.8","1","0","yes","0","16","0","3075223","0","ZINC0608","ZI067926","yes","0","","0",""
"1","SRVDC16","60","1","0","yes","0","16","0","3076483","0","ZINC0613","ZI068036","yes","0","","0",""
"1","SRVDC16","164.7","1","0","yes","0","16","0","3076486","0","ZINC0614","ZI068031","yes","0","","0",""
"1","SRVDC16","314","1","0","yes","0","16","0","3076489","0","ZINC0615","ZI068122","yes","0","","0",""
"1","SRVDC16","8","1","0","yes","0","16","0","3076555","0","ZINC0612","ZI068041","yes","0","","0",""
"1","SRVDC16","232.5","1","0","yes","0","16","0","3076579","0","ZINC0616","ZI068116","yes","0","","0",""
"1","SRVDC0","450","1","0","yes","0","0","0","3076582","0","ZINC0617","ZI068065","yes","0","","0",""
"1","SRVDC16","38.3","1","0","yes","0","16","0","3076653","0","ZINC0611","ZI068043","yes","0","","0",""
"1","SRVDC16","58.8","1","0","yes","0","16","0","3076705","0","ZINC0618","ZI068064","yes","0","","0",""
"1","SRVDC16","88.16","1","0","yes","0","16","0","3076708","0","ZINC0619","ZI068135","yes","0","","0",""
"1","SRVDC16","26.4","1","0","yes","0","16","0","3076711","0","ZINC0620","ZI068127","yes","0","","0",""
"1","SRVDC16","60.48","1","0","yes","0","16","0","3076714","0","ZINC0621","ZI068125","yes","0","","0",""
"1","SRVDC16","11.6","1","0","yes","0","16","0","3076717","0","ZINC0622","ZI068108","yes","0","","0",""
"1","SRVDC16","500","1","0","yes","0","16","0","3077076","0","ZINC0623","ZI067937","yes","0","","0",""
"1","SRVDC16","502.9","1","0","yes","0","16","0","3077987","0","ZINC0624","ZI068175","yes","0","","0",""
"1","SRVDC16","299.2","1","0","yes","0","16","0","3077996","0","ZINC0625","ZI068204","yes","0","","0",""
"1","SRVDC16","593","1","0","yes","0","16","0","3077999","0","ZINC0626","ZI068093","yes","0","","0",""
"1","SRVDC16","73.6","1","0","yes","0","16","0","3078002","0","ZINC0627","ZI068185","yes","0","","0",""
"1","SRVDC16","88","1","0","yes","0","16","0","3082279","0","ZINC0628","ZI068252","yes","0","","0",""
"1","SRVDC16","1560","1","0","yes","0","16","0","3091811","0","ZINC0629","ZI068291","yes","0","","0",""
"1","SRVDC16","96.6","1","0","yes","0","16","0","3091814","0","ZINC0630","ZI068315","yes","0","","0",""
"1","SRVDC16","8","1","0","yes","0","16","0","3091817","0","ZINC0631","ZI068265","yes","0","","0",""
"1","SRVDC16","328.32","1","0","yes","0","16","0","3091838","0","ZINC0632","ZI068274","yes","0","","0",""
"1","SRVDC16","58.97","1","0","yes","0","16","0","3091841","0","ZINC0633","ZI068343","yes","0","","0",""
"1","SRVDC16","350.78","1","0","yes","0","16","0","3091848","0","ZINC0634","ZI068294","yes","0","","0",""
"1","SRVDC16","162.4","1","0","yes","0","16","0","3091858","0","ZINC0635","ZI068322","yes","0","","0",""
"1","SRVDC16","14.4","1","0","yes","0","16","0","3091982","0","ZINC0636","ZI068317","yes","0","","0",""
"1","SRVDC16","172.37","1","0","yes","0","16","0","3098828","0","ZINC0637","ZI068454","yes","0","","0",""
"1","SRVDC16","2.52","1","0","yes","0","16","0","3098831","0","ZINC0638","ZI068467","yes","0","","0",""
"1","SRVDC16","87.69","1","0","yes","0","16","0","3098834","0","ZINC0639","ZI068480","yes","0","","0",""
"1","SRVDC16","731.72","1","0","yes","0","16","0","3098837","0","ZINC0640","ZI068502","yes","0","","0",""
"1","SRVDC16","404.84","1","0","yes","0","16","0","3098852","0","ZINC0641","ZI068509","yes","0","","0",""
"1","SRVDC16","528.18","1","0","yes","0","16","0","3098855","0","ZINC0642","ZI068511","yes","0","","0",""
"1","SRVDC16","108.8","1","0","yes","0","16","0","3098859","0","ZINC0643","ZI068526","yes","0","","0",""
"1","SRVDC16","4584.3","1","0","yes","0","16","0","3098862","0","ZINC0644","ZI068533","yes","0","","0",""
"1","SRVDC16","160","1","0","yes","0","16","0","3098934","0","ZINC0645","ZI068543","yes","0","","0",""
"1","SRVDC16","7.56","1","0","yes","0","16","0","3098945","0","ZINC0646","ZI068366","yes","0","","0",""
"1","SRVDC16","1465.08","1","0","yes","0","16","0","3098978","0","ZINC0647","ZI068400","yes","0","","0",""
"1","SRVDC16","46.9","1","0","yes","0","16","0","3098982","0","ZINC0648","ZI068375","yes","0","","0",""
"1","SRVDC16","572","1","0","yes","0","16","0","3098985","0","ZINC0649","ZI068489","yes","0","","0",""
"1","SRVDC16","49.2","1","0","yes","0","16","0","3099010","0","ZINC0650","ZI068477","yes","0","","0",""
"1","SRVDC16","165.76","1","0","yes","0","16","0","3099013","0","ZINC0651","ZI068602","yes","0","","0",""
"1","SRVDC16","121.6","1","0","yes","0","16","0","3104198","0","ZINC0652","ZI068575","yes","0","","0",""
"1","SRVDC16","24.6","1","0","yes","0","16","0","3104201","0","ZINC0653","ZI068574","yes","0","","0",""
"1","SRVDC16","889.2","1","0","yes","0","16","0","3104204","0","ZINC0654","ZI068571","yes","0","","0",""
"1","SRVDC16","95.16","1","0","yes","0","16","0","3104207","0","ZINC0655","ZI068569","yes","0","","0",""
"1","SRVDC16","78.12","1","0","yes","0","16","0","3104258","0","ZINC0656","ZI068493","yes","0","","0",""
"1","SRVDC16","490","1","0","yes","0","16","0","3105774","0","ZINC0657","ZI067727","yes","0","","0",""
"1","SRVDC16","725","1","0","yes","0","16","0","3105777","0","ZINC0658","ZI067250","yes","0","","0",""
"1","SRVDC16","1053.16","1","0","yes","0","16","0","3105784","0","ZINC0659","ZI068709","yes","0","","0",""
"1","SRVDC16","200.64","1","0","yes","0","16","0","3105787","0","ZINC0660","ZI068710","yes","0","","0",""
"1","SRVDC16","1056","1","0","yes","0","16","0","3105790","0","ZINC0661","ZI068719","yes","0","","0",""
"1","SRVDC16","268","1","0","yes","0","16","0","3105793","0","ZINC0662","ZI068605","yes","0","","0",""
"1","SRVDC16","670.82","1","0","yes","0","16","0","3105796","0","ZINC0663","ZI068700","yes","0","","0",""
"1","SRVDC16","396.72","1","0","yes","0","16","0","3105799","0","ZINC0664","ZI068706","yes","0","","0",""
"1","SRVDC16","39.52","1","0","yes","0","16","0","3105802","0","ZINC0665","ZI068583","yes","0","","0",""
"1","SRVDC16","736.23","1","0","yes","0","16","0","3105805","0","ZINC0666","ZI068588","yes","0","","0",""
"1","SRVDC16","405.18","1","0","yes","0","16","0","3105808","0","ZINC0667","ZI068641","yes","0","","0",""
"1","SRVDC16","70.4","1","0","yes","0","16","0","3105811","0","ZINC0668","ZI068643","yes","0","","0",""
"1","SRVDC16","165.18","1","0","yes","0","16","0","3105814","0","ZINC0669","ZI068704","yes","0","","0",""
"1","SRVDC16","400","1","0","yes","0","16","0","3108367","0","ZINC0670","ZI068394","yes","0","","0",""
"1","SRVDC16","93.55","1","0","yes","0","16","0","3108609","0","ZINC0671","ZI068656","yes","0","","0",""
"1","SRVDC16","176","1","0","yes","0","16","0","3111163","0","ZINC0673","ZI068776","yes","0","","0",""
"1","SRVDC16","147.2","1","0","yes","0","16","0","3111166","0","ZINC0674","ZI068775","yes","0","","0",""
"1","SRVDC16","143.96","1","0","yes","0","16","0","3111181","0","ZINC0672","ZI068871","yes","0","","0",""
"1","SRVDC16","11.4","1","0","yes","0","16","0","3111206","0","ZINC0675","ZI068764","yes","0","","0",""
"1","SRVDC16","103","1","0","yes","0","16","0","3111214","0","ZINC0676","ZI068725","yes","0","","0",""
"1","SRVDC16","111.8","1","0","yes","0","16","0","3111221","0","ZINC0677","ZI068866","yes","0","","0",""
"1","SRVDC16","111","1","0","yes","0","16","0","3111235","0","ZINC0678","ZI068847","yes","0","","0",""
"1","SRVDC16","220","1","0","yes","0","16","0","3111238","0","ZINC0679","ZI068812","yes","0","","0",""
"1","SRVDC16","535.6","1","0","yes","0","16","0","3111248","0","ZINC0680","ZI068807","yes","0","","0",""
"1","SRVDC16","50.88","1","0","yes","0","16","0","3111251","0","ZINC0681","ZI068778","yes","0","","0",""
"1","SRVDC16","61.18","1","0","yes","0","16","0","3111254","0","ZINC0682","ZI068772","yes","0","","0",""
"1","SRVDC16","144.6","1","0","yes","0","16","0","3111258","0","ZINC0683","ZI068760","yes","0","","0",""
"1","SRVDC16","25.73","1","0","yes","0","16","0","3111261","0","ZINC0684","ZI068758","yes","0","","0",""
"1","SRVDC16","21.84","1","0","yes","0","16","0","3111264","0","ZINC0685","ZI068754","yes","0","","0",""
"1","SRVDC16","121.87","1","0","yes","0","16","0","3111267","0","ZINC0686","ZI068746","yes","0","","0",""
"1","SRVDC16","19.76","1","0","yes","0","16","0","3111270","0","ZINC0687","ZI068742","yes","0","","0",""
"1","SRVDC16","89","1","0","yes","0","16","0","3111311","0","ZINC0688","ZI068493","yes","0","","0",""
"1","SRVDC16","215.8","1","0","yes","0","16","0","3115335","0","ZINC0689","ZI068912","yes","0","","0",""
"1","SRVDC16","129","1","0","yes","0","16","0","3115338","0","ZINC0690","ZI068929","yes","0","","0",""
"1","SRVDC16","375.97","1","0","yes","0","16","0","3115341","0","ZINC0691","ZI068948","yes","0","","0",""
"1","SRVDC16","66","1","0","yes","0","16","0","3115365","0","ZINC0692","ZI068962","yes","0","","0",""
"1","SRVDC16","58.6","1","0","yes","0","16","0","3115368","0","ZINC0693","ZI068950","yes","0","","0",""
"1","SRVDC16","1058.2","1","0","yes","0","16","0","3115371","0","ZINC0694","ZI068910","yes","0","","0",""
"1","SRVDC16","19.76","1","0","yes","0","16","0","3115374","0","ZINC0695","ZI068900","yes","0","","0",""
"1","SRVDC16","434.52","1","0","yes","0","16","0","3118032","0","ZINC0696","ZI069018","yes","0","","0",""
"1","SRVDC16","52.8","1","0","yes","0","16","0","3118035","0","ZINC0697","ZI069021","yes","0","","0",""
"1","SRVDC16","77.55","1","0","yes","0","16","0","3118038","0","ZINC0698","ZI069017","yes","0","","0",""
"1","SRVDC16","301.9","1","0","yes","0","16","0","3118080","0","ZINC0699","ZI068994","yes","0","","0",""
"1","SRVDC16","34.8","1","0","yes","0","16","0","3118083","0","ZINC0700","ZI069006","yes","0","","0",""
"1","SRVDC16","1924","1","0","yes","0","16","0","3118086","0","ZINC0701","ZI068975","yes","0","","0",""
"1","SRVDC16","198","1","0","yes","0","16","0","3120136","0","ZINC0702","ZI069060","yes","0","","0",""
"1","SRVDC16","147.8","1","0","yes","0","16","0","3120139","0","ZINC0703","ZI069097","yes","0","","0",""
"1","SRVDC16","178.2","1","0","yes","0","16","0","3120142","0","ZINC0704","ZI069098","yes","0","","0",""
"1","SRVDC16","26","1","0","yes","0","16","0","3120153","0","ZINC0705","ZI069101","yes","0","","0",""
"1","SRVDC16","27.2","1","0","yes","0","16","0","3120193","0","ZINC0706","ZI069082","yes","0","","0",""
"1","SRVDC16","279.4","1","0","yes","0","16","0","3120196","0","ZINC0707","ZI069061","yes","0","","0",""
"1","SRVDC16","277.5","1","0","yes","0","16","0","3120425","0","ZINC0708","ZI069074","yes","0","","0",""
"1","SRVDC16","87.4","1","0","yes","0","16","0","3120428","0","ZINC0709","ZI069109","yes","0","","0",""
"1","SRVDC16","39.68","1","0","yes","0","16","0","3120431","0","ZINC0710","ZI069127","yes","0","","0",""
"1","SRVDC16","481.6","1","0","yes","0","16","0","3129972","0","ZINC0711","ZI069231","yes","0","","0",""
"1","SRVDC16","33.6","1","0","yes","0","16","0","3131925","0","ZINC0721","ZI069221","yes","0","","0",""
"1","SRVDC16","80","1","0","yes","0","16","0","3131972","0","ZINC0712","ZI069288","yes","0","","0",""
"1","SRVDC16","75","1","0","yes","0","16","0","3132033","0","ZINC0713","ZI069290","yes","0","","0",""
"1","SRVDC16","369.01","1","0","yes","0","16","0","3132041","0","ZINC0714","ZI069306","yes","0","","0",""
"1","SRVDC16","6","1","0","yes","0","16","0","3132065","0","ZINC0715","ZI069153","yes","0","","0",""
"1","SRVDC16","150","1","0","yes","0","16","0","3132068","0","ZINC0716","ZI069155","yes","0","","0",""
"1","SRVDC16","221.79","1","0","yes","0","16","0","3132071","0","ZINC0717","ZI069149","yes","0","","0",""
"1","SRVDC16","211.2","1","0","yes","0","16","0","3132074","0","ZINC0718","ZI069141","yes","0","","0",""
"1","SRVDC16","19.76","1","0","yes","0","16","0","3132078","0","ZINC0719","ZI069138","yes","0","","0",""
"1","SRVDC16","25.6","1","0","yes","0","16","0","3132082","0","ZINC0720","ZI069226","yes","0","","0",""
"1","SRVDC16","318.28","1","0","yes","0","16","0","3132100","0","ZINC0722","ZI069246","yes","0","","0",""
"1","SRVDC16","270","1","0","yes","0","16","0","3132119","0","ZINC0723","ZI069187","yes","0","","0",""
"1","SRVDC16","500","1","0","yes","0","16","0","3132123","0","ZINC0724","ZI069163","yes","0","","0",""
"1","SRVDC16","246.78","1","0","yes","0","16","0","3132928","0","ZINC0725","ZI069321","yes","0","","0",""
"1","SRVDC16","829.44","1","0","yes","0","16","0","3137761","0","ZINC0726","ZI069191","yes","0","","0",""
"1","SRVDC16","176","1","0","yes","0","16","0","3137764","0","ZINC0727","ZI069427","yes","0","","0",""
"1","SRVDC16","85.12","1","0","yes","0","16","0","3137767","0","ZINC0728","ZI069344","yes","0","","0",""
"1","SRVDC16","221.79","1","0","yes","0","16","0","3137771","0","ZINC0729","ZI069424","yes","0","","0",""
"1","SRVDC16","161.08","1","0","yes","0","16","0","3137774","0","ZINC0730","ZI069342","yes","0","","0",""
"1","SRVDC16","654.08","1","0","yes","0","16","0","3140610","0","ZINC0731","ZI068377","yes","0","","0",""
"1","SRVDC16","229.68","1","0","yes","0","16","0","3141619","0","ZINC0732","ZI069501","yes","0","","0",""
"1","SRVDC16","95.4","1","0","yes","0","16","0","3141622","0","ZINC0733","ZI069515","yes","0","","0",""
"1","SRVDC16","20","1","0","yes","0","16","0","3141625","0","ZINC0734","ZI066974","yes","0","","0",""
"1","SRVDC16","11","1","0","yes","0","16","0","3141628","0","ZINC0735","ZI069483","yes","0","","0",""
"1","SRVDC16","20","1","0","yes","0","16","0","3141665","0","ZINC0736","ZI068163","yes","0","","0",""
"1","SRVDC16","60","1","0","yes","0","16","0","3141697","0","ZINC0737","ZI068627","yes","0","","0",""
"1","SRVDC16","28","1","0","yes","0","16","0","3141701","0","ZINC0738","ZI068926","yes","0","","0",""
"1","SRVDC16","10","1","0","yes","0","16","0","3141704","0","ZINC0739","ZI069273","yes","0","","0",""
"1","SRVDC16","50.4","1","0","yes","0","16","0","3149133","0","ZINC0740","ZI069562","yes","0","","0",""
"1","SRVDC16","256.2","1","0","yes","0","16","0","3149136","0","ZINC0741","ZI069563","yes","0","","0",""
"1","SRVDC16","157.2","1","0","yes","0","16","0","3149173","0","ZINC0742","ZI069576","yes","0","","0",""
"1","SRVDC16","222.72","1","0","yes","0","16","0","3149176","0","ZINC0743","ZI069514","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3150160","0","ZINC0744","ZI069618","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3150195","0","ZINC0745","ZI069663","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3150320","0","ZINC0746","ZI069131","yes","0","","0",""
"1","SRVDC0","500","1","0","yes","0","0","0","3150323","0","ZINC0747","ZI069163","yes","0","","0",""
"1","SRVDC16","6.24","1","0","yes","0","16","0","3155273","0","ZINC0753","ZI069740","yes","0","","0",""
