"Clacli","Fecncre","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Nncre","Numfac","facreal","Mfondo","TipoNC","Claven","Clazon","hora","numaprfol","numcer","perapr","cladep","Numuser","Refori","impreso","metpagele","bancosele","cuentaele","imprcan","Tpeso","usocfdi","frem","pagada","observa","nusercan","enviado","objimp","version"
"MRSZI00131","30/07/21","6080","yes","5241.38","0","0","0","16","0","0","2114958","ZINE2053","ZINS2053","","0","no","","0","44542","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00142","30/07/21","15180","yes","13086.21","0","0","0","16","0","0","2115336","ZINE2054","ZINS2054","","0","no","","0","50898","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI112","30/07/21","406","yes","350","0","0","0","16","0","0","2116019","ZINE2055","ZINS2055","","0","no","","0","59722","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI112","30/07/21","184","yes","158.62","0","0","0","16","0","0","2116037","ZINE2056","ZINS2056","","0","no","","0","59800","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI112","30/07/21","7232","yes","6234.48","0","0","0","16","0","0","2116114","ZINE2057","ZINS2057","","0","no","","0","61386","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS6050","30/07/21","5463","yes","4709.48","0","0","0","16","0","0","2116191","ZINE2058","ZINS2058","","0","no","","0","62245","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00182","30/07/21","8190","yes","7060.34","0","0","0","16","0","0","2116268","ZINE2059","ZINS2059","","0","no","","0","66178","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","31/07/21","40521.2","yes","34932.07","0","0","0","16","0","0","2116379","ZINE2060","ZINS2060","","0","no","","0","30275","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","31/07/21","320","yes","275.86","0","0","0","16","0","0","2117159","ZINE2061","ZINS2061","","0","no","","0","41488","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"VIHA","31/07/21","16300","yes","14051.72","0","0","0","16","0","0","2117685","ZINE2062","ZINS2062","","0","no","","0","49732","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"SALF90","31/07/21","6000","yes","5172.41","0","0","0","16","0","0","2117825","ZINE2063","ZINS2063","","0","no","","0","51065","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS409","02/08/21","5600","yes","4827.59","0","0","0","16","0","0","2118460","ZINE2064","ZINS2064","","0","no","","0","36462","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","02/08/21","39","yes","33.62","0","0","0","16","0","0","2118506","ZINE2065","ZINS2065","","0","no","","0","37860","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","02/08/21","39223.2","yes","33813.1","0","0","0","16","0","0","2118820","ZINE2066","ZINS2066","","0","no","","0","41457","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MOST1118","02/08/21","30600","yes","26379.31","0","0","0","16","0","0","2119303","ZINE2067","ZINS2067","","0","no","","0","44488","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SATN78","02/08/21","15500","yes","13362.07","0","0","0","16","0","0","2119014","ZINE2068","ZINS2068","","0","no","","0","44618","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI0014","03/08/21","5600","yes","4827.59","0","0","0","16","0","0","2122070","ZINE2069","ZINS2069","","0","no","","0","31804","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI037","03/08/21","1250","yes","1077.59","0","0","0","16","0","0","2124472","ZINE2070","ZINS2070","","0","no","","0","57048","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","03/08/21","117811.2","yes","101561.38","0","0","0","16","0","0","2124487","ZINE2071","ZINS2071","","0","no","","0","57419","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS6050","03/08/21","210","yes","181.03","0","0","0","16","0","0","2124743","ZINE2072","ZINS2072","","0","no","","0","62109","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS6050","03/08/21","2470","yes","2129.31","0","0","0","16","0","0","2124965","ZINE2073","ZINS2073","","0","no","","0","62188","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","04/08/21","6360","yes","5482.76","0","0","0","16","0","0","2125122","ZINE2074","ZINS2074","","0","no","","0","30172","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","04/08/21","1358","yes","1170.69","0","0","0","16","0","0","2126216","ZINE2075","ZINS2075","","0","no","","0","38937","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00181","04/08/21","1500","yes","1293.1","0","0","0","16","0","0","2126086","ZINE2076","ZINS2076","","0","no","","0","39703","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00146","04/08/21","3500","yes","3017.24","0","0","0","16","0","0","2126602","ZINE2077","ZINS2077","","0","no","","0","41221","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI030","04/08/21","6800","yes","5862.07","0","0","0","16","0","0","2126800","ZINE2078","ZINS2078","","0","no","","0","44863","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"AGC09","04/08/21","5202.2","yes","4484.66","0","0","0","16","0","0","2127779","ZINE2079","ZINS2079","","0","no","","0","57124","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00137","04/08/21","6180","yes","5327.59","0","0","0","16","0","0","2128007","ZINE2080","ZINS2080","","0","no","","0","60307","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00131","04/08/21","438","yes","377.59","0","0","0","16","0","0","2128166","ZINE2081","ZINS2081","","0","no","","0","62725","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"CACX9110","05/08/21","5600","yes","4827.59","0","0","0","16","0","0","2128903","ZINE2082","ZINS2082","","0","no","","0","29286","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SATN78","05/08/21","18600","yes","16034.48","0","0","0","16","0","0","2129064","ZINE2083","ZINS2083","","0","no","","0","30420","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS1073","05/08/21","100","yes","86.21","0","0","0","16","0","0","2129132","ZINE2084","ZINS2084","","0","no","","0","31152","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00160","05/08/21","32040","no","27620.69","0","0","0","16","0","0","2129478","ZINE2085","ZINS2085","","0","no","","0","33984","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","05/08/21","2574","yes","2218.97","0","0","0","16","0","0","2129577","ZINE2086","ZINS2086","","0","no","","0","35747","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OERA46","05/08/21","13800","yes","11896.55","0","0","0","16","0","0","2130664","ZINE2087","ZINS2087","","0","no","","0","43175","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00160","05/08/21","22784","yes","19641.38","0","0","0","16","0","0","2131119","ZINE2088","ZINS2088","","0","no","","0","48011","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","05/08/21","435","yes","375","0","0","0","16","0","0","2132352","ZINE2089","ZINS2089","","0","no","","0","55654","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","06/08/21","19417.2","yes","16738.97","0","0","0","16","0","0","2134501","ZINE2090","ZINS2090","","0","no","","0","45997","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","06/08/21","40000","yes","34482.76","0","0","0","16","0","0","2134515","ZINE2091","ZINS2091","","0","no","","0","46042","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","06/08/21","58441.21","yes","50380.36","0","0","0","16","0","0","2134523","ZINE2092","ZINS2092","","0","no","","0","46090","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"SALF90","06/08/21","6000","yes","5172.41","0","0","0","16","0","0","2134567","ZINE2093","ZINS2093","","0","no","","0","46389","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS379","07/08/21","11200","yes","9655.17","0","0","0","16","0","0","2135658","ZINE2094","ZINS2094","","0","no","","0","29733","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"AIRB68","07/08/21","3140","yes","2706.9","0","0","0","16","0","0","2135848","ZINE2095","ZINS2095","","0","no","","0","32084","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS6050","07/08/21","1307","yes","1126.72","0","0","0","16","0","0","2136313","ZINE2096","ZINS2096","","0","no","","0","35032","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"VIHA","07/08/21","27600","yes","23793.1","0","0","0","16","0","0","2136429","ZINE2097","ZINS2097","","0","no","","0","37239","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MOST1118","07/08/21","11200","yes","9655.17","0","0","0","16","0","0","2136814","ZINE2098","ZINS2098","","0","no","","0","40241","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OIOA63","07/08/21","5600","yes","4827.59","0","0","0","16","0","0","2137127","ZINE2099","ZINS2099","","0","no","","0","52409","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS409","09/08/21","8100","yes","6982.76","0","0","0","16","0","0","2137393","ZINE2100","ZINS2100","","0","no","","0","31371","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SATN78","09/08/21","31000","yes","26724.14","0","0","0","16","0","0","2138407","ZINE2101","ZINS2101","","0","no","","0","39893","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"AIRB68","09/08/21","3454","yes","2977.59","0","0","0","16","0","0","2138762","ZINE2102","ZINS2102","","0","no","","0","43923","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"AIRB68","09/08/21","3140","yes","2706.9","0","0","0","16","0","0","2138831","ZINE2103","ZINS2103","","0","no","","0","44163","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"AIRB68","09/08/21","471","yes","406.03","0","0","0","16","0","0","2138895","ZINE2104","ZINS2104","","0","no","","0","44861","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI00160","09/08/21","71278","yes","61446.55","0","0","0","16","0","0","2139015","ZINE2105","ZINS2105","","0","no","","0","45509","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GVR99","09/08/21","411","yes","354.31","0","0","0","16","0","0","2139721","ZINE2106","ZINS2106","","0","no","","0","53187","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","09/08/21","9202.96","yes","7933.59","0","0","0","16","0","0","2139992","ZINE2107","ZINS2107","","0","no","","0","58983","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS00100","10/08/21","5600","yes","4827.59","0","0","0","16","0","0","2140903","ZINE2108","ZINS2108","","0","no","","0","29509","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"CACX9110","10/08/21","5600","yes","4827.59","0","0","0","16","0","0","2141064","ZINE2109","ZINS2109","","0","no","","0","30290","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MOST1118","10/08/21","45900","yes","39568.97","0","0","0","16","0","0","2142054","ZINE2110","ZINS2110","","0","no","","0","40146","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","10/08/21","11023.6","yes","9503.1","0","0","0","16","0","0","2142335","ZINE2111","ZINS2111","","0","no","","0","42352","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","10/08/21","12046.7","yes","10385.09","0","0","0","16","0","0","2142349","ZINE2112","ZINS2112","","0","no","","0","42417","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SALF90","11/08/21","6000","yes","5172.41","0","0","0","16","0","0","2145379","ZINE2113","ZINS2113","","0","no","","0","40155","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","11/08/21","6310","yes","5439.66","0","0","0","16","0","0","2146026","ZINE2114","ZINS2114","","0","no","","0","47705","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2920","12/08/21","452","yes","389.66","0","0","0","16","0","0","2147268","ZINE2115","ZINS2115","","0","no","","0","29591","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00138","12/08/21","3840","yes","3310.34","0","0","0","16","0","0","2147815","ZINE2116","ZINS2116","","0","no","","0","30911","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS6050","12/08/21","875","yes","754.31","0","0","0","16","0","0","2148943","ZINE2117","ZINS2117","","0","no","","0","41240","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"CAYF82","12/08/21","2980","yes","2568.97","0","0","0","16","0","0","2149001","ZINE2118","ZINS2118","","0","no","","0","42102","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00131","12/08/21","6080","yes","5241.38","0","0","0","16","0","0","2149748","ZINE2119","ZINS2119","","0","no","","0","51926","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"CAYF82","12/08/21","2532.8","yes","2183.45","0","0","0","16","0","0","2150252","ZINE2120","ZINS2120","","0","no","","0","64389","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","13/08/21","118637.2","yes","102273.45","0","0","0","16","0","0","2151688","ZINE2121","ZINS2121","","0","no","","0","42656","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI00146","13/08/21","364","yes","313.79","0","0","0","16","0","0","2151782","ZINE2122","ZINS2122","","0","no","","0","43356","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MUNICIPIO5","13/08/21","5214","no","4494.83","0","0","0","16","0","0","2152013","ZINE2123","ZINS2123","","0","no","","0","47234","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","13/08/21","1620.9","yes","1397.33","0","0","0","16","0","0","2152100","ZINE2124","ZINS2124","","0","no","","0","48222","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","13/08/21","4770","yes","4112.07","0","0","0","16","0","0","2152258","ZINE2125","ZINS2125","","0","no","","0","49117","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","13/08/21","1770","yes","1525.86","0","0","0","16","0","0","2152874","ZINE2126","ZINS2126","","0","no","","0","56753","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00132","13/08/21","875","yes","754.31","0","0","0","16","0","0","2153095","ZINE2127","ZINS2127","","0","no","","0","57415","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00160","14/08/21","4100","yes","3534.48","0","0","0","16","0","0","2154635","ZINE2128","ZINS2128","","0","no","","0","43186","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI21","14/08/21","590","yes","508.62","0","0","0","16","0","0","2154902","ZINE2129","ZINS2129","","0","no","","0","49165","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","14/08/21","1590","yes","1370.69","0","0","0","16","0","0","2154918","ZINE2130","ZINS2130","","0","no","","0","49225","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS409","16/08/21","5600","yes","4827.59","0","0","0","16","0","0","2155249","ZINE2131","ZINS2131","","0","no","","0","32060","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","16/08/21","59070.8","yes","50923.1","0","0","0","16","0","0","2155303","ZINE2132","ZINS2132","","0","no","","0","32206","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"BITL77","16/08/21","140","yes","120.69","0","0","0","16","0","0","2156138","ZINE2133","ZINS2133","","0","no","","0","43903","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","16/08/21","40","yes","34.48","0","0","0","16","0","0","2156231","ZINE2134","ZINS2134","","0","no","","0","47203","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","16/08/21","58716.8","yes","50617.93","0","0","0","16","0","0","2158066","ZINE2135","ZINS2135","","0","no","","0","62048","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"TWE11","16/08/21","3598","yes","3101.72","0","0","0","16","0","0","2158249","ZINE2136","ZINS2136","","0","no","","0","63792","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","17/08/21","6360","yes","5482.76","0","0","0","16","0","0","2158630","ZINE2137","ZINS2137","","0","no","","0","33059","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS6050","17/08/21","875","yes","754.31","0","0","0","16","0","0","2160167","ZINE2138","ZINS2138","","0","no","","0","45660","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2434","17/08/21","7850","yes","6767.24","0","0","0","16","0","0","2160395","ZINE2139","ZINS2139","","0","no","","0","49770","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS730","17/08/21","6670","yes","5750","0","0","0","16","0","0","2160794","ZINE2140","ZINS2140","","0","no","","0","54377","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00160","17/08/21","111120","yes","95793.1","0","0","0","16","0","0","2161326","ZINE2141","ZINS2141","","0","no","","0","59406","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00160","17/08/21","52.8","yes","45.52","0","0","0","16","0","0","2161334","ZINE2142","ZINS2142","","0","no","","0","59740","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI01452","17/08/21","3200","yes","2758.62","0","0","0","16","0","0","2161464","ZINE2143","ZINS2143","","0","no","","0","60588","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00138","17/08/21","3840","yes","3310.34","0","0","0","16","0","0","2161578","ZINE2144","ZINS2144","","0","no","","0","61389","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00132","17/08/21","875","yes","754.31","0","0","0","16","0","0","2161608","ZINE2145","ZINS2145","","0","no","","0","63845","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MOST1118","18/08/21","11200","yes","9655.17","0","0","0","16","0","0","2155275","ZINE2146","ZINS2146","","0","no","","0","30514","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI0014","18/08/21","5600","yes","4827.59","0","0","0","16","0","0","2162440","ZINE2147","ZINS2147","","0","no","","0","31401","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","18/08/21","1099","yes","947.41","0","0","0","16","0","0","2163111","ZINE2148","ZINS2148","","0","no","","0","44359","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI00180","18/08/21","17700","yes","15258.62","0","0","0","16","0","0","2163468","ZINE2149","ZINS2149","","0","no","","0","47452","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00180","19/08/21","23010","yes","19836.21","0","0","0","16","0","0","2165765","ZINE2150","ZINS2150","","0","no","","0","33203","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI00180","19/08/21","24780","yes","21362.07","0","0","0","16","0","0","2165795","ZINE2151","ZINS2151","","0","no","","0","33702","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","19/08/21","229.5","yes","197.84","0","0","0","16","0","0","2165832","ZINE2152","ZINS2152","","0","no","","0","34209","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BITL77","19/08/21","250","yes","215.52","0","0","0","16","0","0","2166345","ZINE2153","ZINS2153","","0","no","","0","40626","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI026","19/08/21","6360","yes","5482.76","0","0","0","16","0","0","2171344","ZINE2154","ZINS2154","","0","no","","0","60004","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI21","19/08/21","1180","yes","1017.24","0","0","0","16","0","0","2171352","ZINE2155","ZINS2155","","0","no","","0","60107","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MOST1118","20/08/21","45900","yes","39568.97","0","0","0","16","0","0","2172787","ZINE2156","ZINS2156","","0","no","","0","38756","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"SATN78","20/08/21","31000","yes","26724.14","0","0","0","16","0","0","2172135","ZINE2157","ZINS2157","","0","no","","0","38847","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"OCP100","20/08/21","132","yes","113.79","0","0","0","16","0","0","2172936","ZINE2158","ZINS2158","","0","no","","0","40053","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","20/08/21","59.5","yes","51.29","0","0","0","16","0","0","2164337","ZINE2159","ZINS2159","","0","no","","0","40383","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OCP100","20/08/21","159","yes","137.07","0","0","0","16","0","0","2173172","ZINE2160","ZINS2160","","0","no","","0","40465","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","20/08/21","2260","yes","1948.28","0","0","0","16","0","0","2168447","ZINE2161","ZINS2161","","0","no","","0","41234","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","20/08/21","113.5","yes","97.84","0","0","0","16","0","0","2168470","ZINE2162","ZINS2162","","0","no","","0","41430","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"HESC73","20/08/21","7670","yes","6612.07","0","0","0","16","0","0","2168529","ZINE2163","ZINS2163","","0","no","","0","42242","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
