"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Pedren","peso","Numfac","Numped","canfon","unaen","claofe","bannc","claofe2","preofe","claofe3","claaalt","Clauni","cant2","preven","objimp"
"1","01CAL","94","5","0","yes","63.1035","16","0","3743239","0","0","ZINS3710","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","215","5","0","yes","147.8447","16","0","3743239","0","0","ZINS3710","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3500","2","0","yes","2543.1026","16","0","3743279","0","0","ZINS3711","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","94","2","0","yes","63.1035","16","0","3743435","0","0","ZINS3712","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","215","10","0","yes","147.8447","16","0","3743435","0","0","ZINS3712","","0","no","0","no","0","0","0","","1","0","0","02"
"3","08CAJCHR","14","25","0","yes","7.46223","16","0","3743435","0","0","ZINS3712","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","30","0","yes","147.8447","16","0","3743689","0","0","ZINS3713","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARE","600",".5","0","yes","448.27586","16","0","3744929","0","0","ZINS3714","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ARM1543","240","2","0","yes","120.6001","16","0","3744929","0","0","ZINS3714","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","177","5","0","yes","147.8447","16","0","3744929","0","0","ZINS3714","","0","no","0","no","0","0","0","","1","0","0","02"
"4","01COMB34","440",".5","0","yes","293.10345","16","0","3744929","0","0","ZINS3714","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","74","2","0","yes","63.1035","16","0","3744962","0","0","ZINS3715","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3745448","0","0","ZINS3716","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","10.08621","16","0","3745740","0","0","ZINS3717","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","50.16","0","yes","2387.9322","16","0","3746117","0","0","ZINS3718","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3400","2","0","yes","2543.1026","16","0","3747741","0","0","ZINS3719","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","10.08621","16","0","3748814","0","0","ZINS3721","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","10.08621","16","0","3748929","0","0","ZINS3720","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","15","25","0","yes","10.08621","16","0","3749025","0","0","ZINS3722","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAMGT244","1420","17","0","yes","842.94","16","0","3749962","0","0","ZINS3723","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","92","15","0","yes","63.1035","16","0","3751020","0","0","ZINS3724","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","175","20","0","yes","147.1067","16","0","3751041","0","0","ZINS3725","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","250","0","yes","7.7586","16","0","3751654","0","0","ZINS3726","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","193","180","0","yes","147.8447","16","0","3751941","0","0","ZINS3727","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO12","11.6","1000","0","yes","7.75862","16","0","3753827","0","0","ZINS3750","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","10.08621","16","0","3755271","0","0","ZINS3728","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","400","0","yes","7.7586","16","0","3755457","0","0","ZINS3729","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","500","0","yes","7.7586","16","0","3755527","0","0","ZINS3730","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","94","5","0","yes","63.1035","16","0","3755553","0","0","ZINS3731","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","210","10","0","yes","147.8447","16","0","3755553","0","0","ZINS3731","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO12","10.4","180","0","yes","7.5","16","0","3755658","0","0","ZINS3732","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","73.5","40","0","yes","63.1035","16","0","3757102","0","0","ZINS3733","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARM1543","195","3","0","yes","120.6001","16","0","3758049","0","0","ZINS3734","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","9.65222","16","0","3758825","0","0","ZINS3735","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARM124","195","4","0","yes","136.408","16","0","3759113","0","0","ZINS3740","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01MALSOL6","45","50","0","yes","35.26549","16","0","3759113","0","0","ZINS3740","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01VAR38","180","4","0","yes","147.1067","16","0","3759113","0","0","ZINS3740","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","25.01","0","yes","2387.9322","16","0","3759429","0","0","ZINS3736","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","208.18888","18","0","yes","147.8447","16","0","3759437","0","0","ZINS3737","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","223.85","2","0","yes","147.8447","16","0","3759457","0","0","ZINS3738","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","180","20","0","yes","147.1067","16","0","3759545","0","0","ZINS3739","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAS662","95","74","0","yes","57.6","16","0","3761126","0","0","ZINS3741","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","300","0","yes","9.65222","16","0","3761615","0","0","ZINS3742","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","15","25","0","yes","9.65222","16","0","3762245","0","0","ZINS3743","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","38","10","0","yes","21.105","16","0","3762253","0","0","ZINS3744","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ARM1538","375","28","0","yes","252.2551","16","0","3762253","0","0","ZINS3744","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01VAR38","185","20","0","yes","147.1067","16","0","3762253","0","0","ZINS3744","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01MALSOL6","45","10","0","yes","35.26549","16","0","3763138","0","0","ZINS3745","","0","no","0","no","0","0","0","","1","0","0","02"
"2","06CLA212","49","2","0","yes","22.11","16","0","3763138","0","0","ZINS3745","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","600","0","yes","7.75862","16","0","3763466","0","0","ZINS3746","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","210","10","0","yes","147.8447","16","0","3763466","0","0","ZINS3746","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","17","250","0","yes","9.65222","16","0","3763969","0","0","ZINS3747","","0","no","0","no","0","0","0","","1","0","0","02"
"2","06CLAC212","65","5","0","yes","37.04269","16","0","3763969","0","0","ZINS3747","","0","no","0","no","0","0","0","","1","0","0","02"
"12","06CLA4","47","2","0","yes","21.6075","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"13","06CLAC212","64.5","1","0","yes","37.04269","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"14","08CAJCHR","13","6","0","yes","7.46219","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"15","08CAJO4R","15","4","0","yes","8.95473","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"16","08POL1234","7","35","0","yes","4.0546","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALAM","35","80","0","yes","19.7","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ALREC","37","20","0","yes","21.105","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01ARCRI","120","5","0","yes","60.34483","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"4","01ARE","690","1.5","0","yes","448.27586","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"5","01BLO15","11.8","50","0","yes","7.75862","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"6","01CAL","94","5","0","yes","63.1035","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"7","01CEMCAZ50","212","10","0","yes","147.8447","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"8","01COMB34","520","2","0","yes","336.2069","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"9","01VAR112","345","3","0","yes","262.6541","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"10","01VAR38","192","50","0","yes","147.1067","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"11","06CLA212","47","6","0","yes","22.11","16","0","3764066","0","0","ZINS3748","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3765845","0","0","ZINS3749","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","5","0","yes","147.8447","16","0","3766372","0","0","ZINS3751","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","215","2","0","yes","147.8447","16","0","3767721","0","0","ZINS3752","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ES","135","17","0","yes","86.819","16","0","3767721","0","0","ZINS3752","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01PAB","80","30","0","yes","54.2521","16","0","3767721","0","0","ZINS3752","","0","no","0","no","0","0","0","","1","0","0","02"
"4","06BRIC4","25","2","0","yes","18.97208","16","0","3767721","0","0","ZINS3752","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3300","1","0","yes","2543.1026","16","0","3767913","0","0","ZINS3753","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","300","0","yes","7.7586","16","0","3768277","0","0","ZINS3754","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","94","7","0","yes","65.2155","16","0","3768554","0","0","ZINS3755","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","210","10","0","yes","147.8447","16","0","3768554","0","0","ZINS3755","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","18.21","0","yes","2387.9322","16","0","3769966","0","0","ZINS3756","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","175","20","0","yes","147.1067","16","0","3770313","0","0","ZINS3757","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO12","10.4","300","0","yes","7.75862","16","0","3770466","0","0","ZINS3758","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO12","10.4","200","0","yes","7.75862","16","0","3770474","0","0","ZINS3759","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","198","50","0","yes","147.8447","16","0","3772611","0","0","ZINS3760","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","49.32","0","yes","2387.9322","16","0","3772910","0","0","ZINS3761","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03101AL18","55","18.5","0","yes","24.7","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"2","03103TS18","55","8.4","0","yes","24.7","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"3","03121CH18","55","24","0","yes","29.2","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"4","03122ES20","55","11.4","0","yes","24.7","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"5","03123AR18","55","4.3","0","yes","23.8","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"6","03124GVC18","55","4.2","0","yes","24.7","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"7","03K30020","55","12","0","yes","28.56","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"8","03M22520","55","17.4","0","yes","29.2","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"9","03PP10020","55","18.6","0","yes","30.32","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"10","04CHPAV","195","3","0","yes","112.2","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"11","04DISCAU778","12","10","0","yes","6.86001","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"12","04HCR","6.5","10","0","yes","3.78","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"13","04HPER","17.5","5","0","yes","9.77","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"14","04HSO1318","98",".5","0","yes","55.27","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"15","04HSO13332","109",".5","0","yes","61.24","16","0","3773129","0","0","ZINS3762","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","94","5","0","yes","65.2155","16","0","3776193","0","0","ZINS3763","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","150","0","yes","7.75862","16","0","3776839","0","0","ZINS3764","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01EST1530","33.8779","37.7","0","yes","18.49201","16","0","3778371","0","0","ZINS3765","","0","no","0","no","0","0","0","","1","0","0","02"
"1","06SKT121","1385","2","0","yes","912.32759","16","0","3779716","0","0","ZINS3766","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLS15","18.2","300","0","yes","12.32759","16","0","3780330","0","0","ZINS3782","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","168","30","0","yes","147.1067","16","0","3780577","0","0","ZINS3767","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","175","10","0","yes","147.1067","16","0","3781069","0","0","ZINS3768","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BAB1030","16.9","400","0","yes","10.6312","16","0","3781282","0","0","ZINS3769","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ECOMSR","16.5","364","0","yes","8.0801","16","0","3781539","0","0","ZINS3770","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLS15","18.2","300","0","yes","12.32759","16","0","3783046","0","0","ZINS3771","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3783680","0","0","ZINS3772","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARE","690","3","0","yes","448.27586","16","0","3784008","0","0","ZINS3773","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CAL","94","5","0","yes","65.2155","16","0","3784008","0","0","ZINS3773","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3550","2","0","yes","2543.1026","16","0","3784161","0","0","ZINS3774","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","200","25","0","yes","147.8447","16","0","3784710","0","0","ZINS3775","","0","no","0","no","0","0","0","","1","0","0","02"
"2","GTRAS","200","1","0","yes","1","16","0","3784710","0","0","ZINS3775","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01COMB34","520","3","0","yes","336.2069","16","0","3786027","0","0","ZINS3776","","0","no","0","no","0","0","0","","1","0","0","02"
"1","08TAZTAN1","2928","8","0","yes","1951.86","16","0","3789185","0","0","ZINS3777","","0","no","0","no","0","0","0","","1","0","0","02"
"4","05COFLEXC","36.7","10","0","yes","31.57","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"5","05COFLEXWCC","60","10","0","yes","38.67375","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"6","05EMPEPT","9.5","2","0","yes","5.8375","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"7","05FLOPTIN","82.06304","1","0","yes","53.058","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"8","05LLAAST","39.26433","13","0","yes","25.38642","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"9","05PICH3","118.50302","1","0","yes","76.61833","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"10","05VFB","193.26342","1","0","yes","124.9548","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"1","04HTAQ38",".52089","4","0","yes",".29188","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"2","05CHU1122","6.20728","3","0","yes","4.01333","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"3","05CODC1290","10","25","0","yes","6.22525","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"11","0649330","12.41458","1","0","yes","8.02667","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"12","06CINT12","5","10","0","yes","2.9188","16","0","3790054","0","0","ZINS3778","","0","no","0","no","0","0","0","","1","0","0","02"
"1","0549365","52.5","3","0","yes","35.3975","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"2","05CHU1122","6.5","3","0","yes","4.01333","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"3","05CODC1290","10","25","0","yes","6.22525","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"4","05COFLEXC","37","3","0","yes","31.57","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"5","05COFLEXWCC","57","10","0","yes","38.67375","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"6","05CONEXT12","14","10","0","yes","8.75625","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"7","05CONEXT34","30.5","1","0","yes","14.594","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"8","05CONIN34","30.4","1","0","yes","19.702","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"9","05COPCOB12","6.5","10","0","yes","4.0134","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"10","05CUECERCG","24","10","0","yes","15.44667","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"11","05EMPEPT","9.5","2","0","yes","5.8375","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"12","05FLOPTIN","82","1","0","yes","53.058","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"13","05LLAAST","38","13","0","yes","25.38642","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"14","05PICH3","114.9","1","0","yes","76.61833","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"15","05TUBCOM12","98.3","5","0","yes","66.8145","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"16","05VFB","183.8","1","0","yes","124.9548","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"17","0649279","315","3","0","yes","215.26","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"18","0649330","11.8","8","0","yes","8.02667","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"19","06CINT12","5.5","10","0","yes","2.9188","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"20","06PES300T","61","5","0","yes","52.2828","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"21","06SOLD50","375","1","0","yes","250.3775","16","0","3790850","0","0","ZINS3779","","0","no","0","no","0","0","0","","1","0","0","02"
"1","0549365","52.5","3","0","yes","35.3975","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"2","05CHU1122","6.5","3","0","yes","4.01333","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"3","05CODC1290","10","25","0","yes","6.22525","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"4","05COFLEXC","37","3","0","yes","31.57","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"5","05COFLEXWCC","57","10","0","yes","38.67375","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"6","05CONEXT12","14","10","0","yes","8.75625","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"7","05CONEXT34","30.5","1","0","yes","14.594","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"8","05CONIN34","30.5","1","0","yes","19.702","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"9","05COPCOB12","6.5","10","0","yes","4.0134","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"10","05CUECERCG","24","10","0","yes","15.44667","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"11","05EMPEPT","9.5","2","0","yes","5.8375","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"12","05FLOPTIN","82","1","0","yes","53.058","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"13","05LLAAST","38","13","0","yes","25.38642","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"14","05PICH3","114.9","1","0","yes","76.61833","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"15","05TUBCOM12","98.3","5","0","yes","66.8145","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"16","05VFB","183.8","1","0","yes","124.9548","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"17","0649330","11.8","8","0","yes","8.02667","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"18","06CINT12","5.5","10","0","yes","2.9188","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"19","06PES300T","61","5","0","yes","52.2828","16","0","3791201","0","0","ZINS3780","","0","no","0","no","0","0","0","","1","0","0","02"
"1","0649278","400","3","0","yes","266.34","16","0","3791360","0","0","ZINS3781","","0","no","0","no","0","0","0","","1","0","0","02"
"2","06SOLD5050","400","1","0","yes","250.38","16","0","3791360","0","0","ZINS3781","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","5","0","yes","147.8447","16","0","3791747","0","0","ZINS3783","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01COMB34","690","3","0","yes","336.2069","16","0","3791747","0","0","ZINS3783","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11.8","50","0","yes","7.75862","16","0","3794977","0","0","ZINS3784","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","92","15","0","yes","65.2155","16","0","3795746","0","0","ZINS3785","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLS15","18.2","300","0","yes","12.32759","16","0","3795754","0","0","ZINS3786","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","73.5","25","0","yes","65.2155","16","0","3795818","0","0","ZINS3787","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","10","0","yes","147.8447","16","0","3796385","0","0","ZINS3788","","0","no","0","no","0","0","0","","1","0","0","02"
"2","06CLA212","49","2","0","yes","23.0145","16","0","3796385","0","0","ZINS3788","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3630","4","0","yes","2543.1026","16","0","3796577","0","0","ZINS3789","","0","no","0","no","0","0","0","","1","0","0","02"
"2","GTRAS","500","1","0","yes","1","16","0","3796577","0","0","ZINS3789","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ECOMSR","16.5","162","0","yes","8.0801","16","0","3797518","0","0","ZINS3790","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900.26517","45.29","0","yes","2258.6192","16","0","3799084","0","0","ZINS3791","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2897.64509","5.1","0","yes","2258.6192","16","0","3799361","0","0","ZINS3792","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","213","3","0","yes","147.8447","16","0","3801026","0","0","ZINS3793","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3801787","0","0","ZINS3794","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO10","11.6","410","0","yes","7.06333","16","0","3802602","0","0","ZINS3795","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","35","10","0","yes","21.105","16","0","3803654","0","0","ZINS3796","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","600","0","yes","7.75862","16","0","3804686","0","0","ZINS3797","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","600","0","yes","7.75862","16","0","3805130","0","0","ZINS3798","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","210","10","0","yes","147.8447","16","0","3805130","0","0","ZINS3798","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","35","10","0","yes","21.105","16","0","3805204","0","0","ZINS3799","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ARM1538","348","25","0","yes","252.2551","16","0","3805204","0","0","ZINS3799","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01VAR38","174","30","0","yes","147.1067","16","0","3805204","0","0","ZINS3799","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","120","0","yes","147.8447","16","0","3807170","0","0","ZINS3800","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","175","20","0","yes","147.1067","16","0","3807725","0","0","ZINS3801","","0","no","0","no","0","0","0","","1","0","0","02"
"2","06CLA4","45",".64","0","yes","21.6075","16","0","3807725","0","0","ZINS3801","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","36.5","29","0","yes","21.105","16","0","3807744","0","0","ZINS3802","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","210","20","0","yes","147.8447","16","0","3807744","0","0","ZINS3802","","0","no","0","no","0","0","0","","1","0","0","02"
"1","06CLA212","47","25","0","yes","23.0145","16","0","3807754","0","0","ZINS3803","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLS15","18.2","300","0","yes","12.32759","16","0","3807762","0","0","ZINS3804","","0","no","0","no","0","0","0","","1","0","0","02"
